idUd;anno;dd_numero;importo_oggetto;classe;ha_tabella_hdr
2652312;2024;DD 3479/2024;79958.8;impegno_perso;1
2650563;2024;DD 3472/2024;;senza_impegno;0
2650599;2024;DD 3467/2024;24000.0;impegno_perso;0
2650716;2024;DD 3465/2024;;impegno_perso;0
2652418;2024;DD 3464/2024;;senza_impegno;0
2650711;2024;DD 3460/2024;;senza_impegno;0
2652233;2024;DD 3459/2024;;senza_impegno;0
2650710;2024;DD 3458/2024;;senza_impegno;0
2650707;2024;DD 3454/2024;3050.0;impegno_perso;1
2650779;2024;DD 3444/2024;21960.0;impegno_perso;1
2650672;2024;DD 3443/2024;15103.84;impegno_perso;0
2650671;2024;DD 3442/2024;;senza_impegno;0
2650668;2024;DD 3439/2024;4885.77;impegno_perso;1
2652332;2024;DD 3433/2024;38758.64;impegno_perso;1
2650422;2024;DD 3428/2024;6092.68;impegno_perso;0
2650737;2024;DD 3422/2024;40000.0;senza_impegno;0
2653592;2024;DD 4864/2024;5000.0;impegno_perso;1
2653570;2024;DD 4845/2024;46360.0;impegno_perso;1
2655315;2024;DD 4828/2024;12200.0;impegno_perso;1
2653514;2024;DD 4815/2024;30000.0;senza_impegno;0
2656997;2024;DD 4808/2024;;impegno_perso;0
2653503;2024;DD 4801/2024;;senza_impegno;0
2653502;2024;DD 4800/2024;;impegno_perso;0
2653498;2024;DD 4793/2024;30600.0;impegno_perso;0
2653495;2024;DD 4790/2024;3000.0;senza_impegno;0
2653491;2024;DD 4788/2024;2050.0;senza_impegno;0
2653429;2024;DD 4780/2024;;impegno_perso;0
2653424;2024;DD 4770/2024;;impegno_perso;0
2653423;2024;DD 4762/2024;;impegno_perso;0
2653407;2024;DD 4756/2024;1000.4;impegno_perso;1
2653402;2024;DD 4751/2024;;impegno_perso;0
2653397;2024;DD 4741/2024;5488.11;impegno_perso;1
2653395;2024;DD 4739/2024;17000.0;senza_impegno;0
2653394;2024;DD 4738/2024;;impegno_perso;0
2653289;2024;DD 4710/2024;45100.88;impegno_perso;0
2653288;2024;DD 4709/2024;4500.0;senza_impegno;0
2653286;2024;DD 4708/2024;;impegno_perso;0
2653285;2024;DD 4707/2024;5000.0;impegno_perso;0
2653304;2024;DD 4706/2024;24500.0;senza_impegno;0
2653303;2024;DD 4705/2024;150000.0;impegno_perso;0
2653310;2024;DD 4702/2024;;impegno_perso;0
2653312;2024;DD 4699/2024;1800.0;impegno_perso;0
2653283;2024;DD 4693/2024;11097.34;impegno_perso;1
2653270;2024;DD 4692/2024;16200.0;senza_impegno;0
2653274;2024;DD 4685/2024;;impegno_perso;0
2653272;2024;DD 4679/2024;;senza_impegno;0
2653196;2024;DD 4658/2024;13000.0;impegno_perso;1
2653237;2024;DD 4657/2024;;impegno_perso;0
2653211;2024;DD 4656/2024;;impegno_perso;0
2653193;2024;DD 4648/2024;1200.0;senza_impegno;0
2653192;2024;DD 4647/2024;1200.0;senza_impegno;0
2653150;2024;DD 4645/2024;;senza_impegno;0
2653114;2024;DD 4641/2024;;impegno_perso;0
2653149;2024;DD 4636/2024;;senza_impegno;0
2653148;2024;DD 4635/2024;;senza_impegno;0
2653128;2024;DD 4633/2024;17900.0;impegno_perso;0
2653130;2024;DD 4625/2024;;senza_impegno;0
2653145;2024;DD 4622/2024;;impegno_perso;0
2653120;2024;DD 4611/2024;;impegno_perso;0
2653117;2024;DD 4608/2024;2632.0;impegno_perso;0
2653083;2024;DD 4606/2024;;senza_impegno;0
2655577;2024;DD 4571/2024;280193.77;impegno_perso;1
2658603;2024;DD 4602/2024;3372221.22;impegno_perso;0
2653088;2024;DD 4598/2024;12662.0;senza_impegno;0
2655575;2024;DD 4597/2024;499172.71;senza_impegno;0
2653087;2024;DD 4596/2024;3000.0;senza_impegno;0
2653086;2024;DD 4595/2024;149000.0;impegno_perso;0
2653085;2024;DD 4594/2024;;senza_impegno;0
2653026;2024;DD 4581/2024;;impegno_perso;0
2653025;2024;DD 4580/2024;;senza_impegno;0
2653009;2024;DD 4579/2024;;senza_impegno;0
2653008;2024;DD 4577/2024;28317.05;impegno_perso;0
2652993;2024;DD 4567/2024;;impegno_perso;0
2653005;2024;DD 4563/2024;;senza_impegno;0
2653006;2024;DD 4557/2024;;impegno_perso;0
2652997;2024;DD 4550/2024;9705.25;impegno_perso;0
2652996;2024;DD 4549/2024;25000.0;impegno_perso;0
2652995;2024;DD 4548/2024;;impegno_perso;0
2653015;2024;DD 4547/2024;;impegno_perso;0
2653014;2024;DD 4546/2024;;impegno_perso;0
2653013;2024;DD 4545/2024;;impegno_perso;0
2653012;2024;DD 4544/2024;13000.0;impegno_perso;0
2655574;2024;DD 4542/2024;9759369.22;impegno_perso;1
2652968;2024;DD 4528/2024;2287.41;impegno_perso;0
2652921;2024;DD 4539/2024;;impegno_perso;0
2652946;2024;DD 4525/2024;40310.01;impegno_perso;1
2652990;2024;DD 4523/2024;6000.0;senza_impegno;0
2652978;2024;DD 4521/2024;17504.18;senza_impegno;0
2656978;2024;DD 4507/2024;;impegno_perso;0
2652939;2024;DD 4506/2024;38209.66;impegno_perso;1
2652948;2024;DD 4505/2024;612514.21;impegno_perso;0
2652898;2024;DD 4502/2024;10000.0;senza_impegno;0
2652913;2024;DD 4501/2024;149000.0;senza_impegno;0
2652912;2024;DD 4500/2024;30000.0;senza_impegno;0
2652905;2024;DD 4487/2024;;senza_impegno;0
2652847;2024;DD 4477/2024;50000.0;senza_impegno;0
2652811;2024;DD 4473/2024;789540.92;impegno_perso;0
2652825;2024;DD 4457/2024;;senza_impegno;0
2652845;2024;DD 4455/2024;4250.0;impegno_perso;0
2652844;2024;DD 4454/2024;4250.0;impegno_perso;0
2655571;2024;DD 4453/2024;95000.0;senza_impegno;0
2652824;2024;DD 4439/2024;11356.17;senza_impegno;0
2652821;2024;DD 4438/2024;5000.0;senza_impegno;0
2655570;2024;DD 4449/2024;88000.0;impegno_perso;0
2652807;2024;DD 4447/2024;;impegno_perso;0
2652806;2024;DD 4446/2024;60950.0;senza_impegno;0
2652780;2024;DD 4434/2024;80814.69;senza_impegno;0
2652804;2024;DD 4428/2024;;impegno_perso;0
2652809;2024;DD 4421/2024;6600.0;senza_impegno;0
2652741;2024;DD 4412/2024;;senza_impegno;0
2652746;2024;DD 4407/2024;;impegno_perso;1
2652779;2024;DD 4399/2024;;impegno_perso;0
2652778;2024;DD 4401/2024;23715.99;impegno_perso;1
2652762;2024;DD 4394/2024;2140.0;impegno_perso;1
2652768;2024;DD 4390/2024;5000.0;senza_impegno;0
2652693;2024;DD 4387/2024;;impegno_perso;0
2652674;2024;DD 4363/2024;309.6;senza_impegno;0
2652673;2024;DD 4362/2024;3184.18;senza_impegno;0
2652592;2024;DD 4353/2024;;impegno_perso;0
2655568;2024;DD 4352/2024;;senza_impegno;0
2652630;2024;DD 4341/2024;;impegno_perso;0
2652629;2024;DD 4347/2024;96189.81;senza_impegno;0
2652599;2024;DD 4340/2024;40000.0;senza_impegno;0
2652597;2024;DD 4339/2024;35000.0;impegno_perso;0
2652595;2024;DD 4337/2024;2000.0;impegno_perso;0
2652594;2024;DD 4336/2024;40000.0;senza_impegno;0
2652628;2024;DD 4335/2024;18000.0;senza_impegno;0
2652626;2024;DD 4329/2024;49000.0;impegno_perso;1
2652624;2024;DD 4332/2024;;senza_impegno;0
2652622;2024;DD 4330/2024;91769.01;impegno_perso;0
2652569;2024;DD 4315/2024;;impegno_perso;0
2652568;2024;DD 4314/2024;;senza_impegno;0
2652584;2024;DD 4311/2024;47277.0;impegno_perso;0
2652547;2024;DD 4310/2024;41565.0;impegno_perso;1
2652575;2024;DD 4296/2024;66600.0;impegno_perso;1
2652572;2024;DD 4294/2024;;impegno_perso;0
2652394;2024;DD 4271/2024;120538.56;impegno_perso;1
2652269;2024;DD 4259/2024;5000.0;impegno_perso;0
2652363;2024;DD 4258/2024;5000.0;senza_impegno;0
2652419;2024;DD 4247/2024;11596.41;impegno_perso;1
2651079;2024;DD 4246/2024;38000.0;senza_impegno;0
2651104;2024;DD 4239/2024;40000.0;senza_impegno;0
2651252;2024;DD 4238/2024;149000.0;senza_impegno;0
2651251;2024;DD 4237/2024;191147.95;impegno_perso;0
2651249;2024;DD 4236/2024;2000.0;senza_impegno;0
2651331;2024;DD 4233/2024;3000.0;senza_impegno;0
2651078;2024;DD 4232/2024;80000.0;senza_impegno;0
2651077;2024;DD 4231/2024;105000.0;senza_impegno;0
2651075;2024;DD 4230/2024;323.3;impegno_perso;1
2651494;2024;DD 4220/2024;28284.62;impegno_perso;0
2651180;2024;DD 4205/2024;60000.0;senza_impegno;0
2651555;2024;DD 4202/2024;30000.0;senza_impegno;0
2651240;2024;DD 4180/2024;6500.0;impegno_perso;0
2651312;2024;DD 4168/2024;;senza_impegno;0
2651157;2024;DD 4165/2024;162067.5;senza_impegno;0
2651156;2024;DD 4163/2024;5000.0;impegno_perso;0
2651384;2024;DD 4159/2024;153000.0;senza_impegno;0
2652433;2024;DD 4158/2024;4650.0;senza_impegno;0
2651383;2024;DD 4157/2024;80000.0;impegno_perso;0
2651382;2024;DD 4156/2024;55000.0;impegno_perso;0
2651540;2024;DD 4155/2024;3800.0;impegno_perso;0
2651401;2024;DD 4154/2024;5000.0;impegno_perso;0
2651520;2024;DD 4153/2024;;senza_impegno;0
2651519;2024;DD 4152/2024;;senza_impegno;0
2651518;2024;DD 4151/2024;;senza_impegno;0
2651378;2024;DD 4150/2024;;senza_impegno;0
2651372;2024;DD 4140/2024;45838.52;senza_impegno;0
2651656;2024;DD 4125/2024;111850.0;impegno_perso;1
2652149;2024;DD 4117/2024;;senza_impegno;0
2652145;2024;DD 4108/2024;2684.0;impegno_perso;1
2652141;2024;DD 4103/2024;4453.0;impegno_perso;0
2651330;2024;DD 4097/2024;46849374.99;impegno_perso;0
2651983;2024;DD 4086/2024;17000.0;senza_impegno;0
2651120;2024;DD 4084/2024;49500.0;impegno_perso;0
2651606;2024;DD 4074/2024;110000.0;senza_impegno;0
2651982;2024;DD 4062/2024;;senza_impegno;0
2651959;2024;DD 4061/2024;;impegno_perso;0
2651281;2024;DD 4053/2024;3750.0;senza_impegno;0
2651280;2024;DD 4052/2024;;senza_impegno;0
2651696;2024;DD 4051/2024;;senza_impegno;0
2652325;2024;DD 4047/2024;15990.0;impegno_perso;0
2651274;2024;DD 4040/2024;28000.0;senza_impegno;0
2651153;2024;DD 4039/2024;95000.0;senza_impegno;0
2651955;2024;DD 4037/2024;37400.0;senza_impegno;0
2651954;2024;DD 4036/2024;10000.0;senza_impegno;0
2651940;2024;DD 4030/2024;;impegno_perso;0
2651939;2024;DD 4029/2024;;impegno_perso;0
2651152;2024;DD 4028/2024;10000.0;senza_impegno;0
2652423;2024;DD 4027/2024;1300.0;senza_impegno;0
2651601;2024;DD 4009/2024;240000.0;impegno_perso;0
2651046;2024;DD 3986/2024;;senza_impegno;0
2652038;2024;DD 3965/2024;37450.0;senza_impegno;0
2651061;2024;DD 3962/2024;10000.0;senza_impegno;0
2651040;2024;DD 3951/2024;;senza_impegno;0
2651902;2024;DD 3947/2024;10000.0;senza_impegno;0
2651231;2024;DD 3946/2024;1700.0;senza_impegno;0
2652161;2024;DD 3943/2024;11500.0;senza_impegno;0
2652160;2024;DD 3942/2024;9000.0;senza_impegno;0
2652159;2024;DD 3941/2024;1800.0;impegno_perso;0
2652158;2024;DD 3940/2024;36000.0;senza_impegno;0
2651066;2024;DD 3939/2024;5000.0;impegno_perso;0
2651272;2024;DD 3938/2024;;senza_impegno;0
2652500;2024;DD 3937/2024;6660.0;impegno_perso;1
2651738;2024;DD 3933/2024;149303.69;senza_impegno;0
2652006;2024;DD 3929/2024;42094.6;impegno_perso;1
2652004;2024;DD 3917/2024;;impegno_perso;0
2651910;2024;DD 3913/2024;45889.38;impegno_perso;1
2651115;2024;DD 3896/2024;;impegno_perso;0
2651850;2024;DD 3887/2024;30000.0;senza_impegno;0
2650950;2024;DD 3883/2024;35000.0;senza_impegno;0
2651587;2024;DD 3881/2024;149600.0;senza_impegno;0
2651586;2024;DD 3882/2024;4800.0;senza_impegno;0
2651585;2024;DD 3880/2024;;impegno_perso;0
2650947;2024;DD 3879/2024;108000.0;impegno_perso;0
2652474;2024;DD 3873/2024;590.0;impegno_perso;1
2655252;2024;DD 5715/2024;5000.0;senza_impegno;0
2655302;2024;DD 5712/2024;;senza_impegno;0
2655254;2024;DD 5711/2024;80000.0;senza_impegno;0
2655249;2024;DD 5708/2024;;senza_impegno;0
2655290;2024;DD 5706/2024;8000.0;impegno_perso;0
2655300;2024;DD 5705/2024;;senza_impegno;0
2655292;2024;DD 5704/2024;1827.0;impegno_perso;0
2655203;2024;DD 5696/2024;;impegno_perso;0
2655217;2024;DD 5695/2024;50000.0;senza_impegno;0
2655200;2024;DD 5694/2024;9630.0;senza_impegno;0
2655221;2024;DD 5693/2024;11000.0;senza_impegno;0
2655224;2024;DD 5691/2024;445037.7;impegno_perso;1
2655226;2024;DD 5690/2024;34000.0;impegno_perso;0
2655223;2024;DD 5682/2024;;senza_impegno;0
2655204;2024;DD 5667/2024;19500.0;impegno_perso;0
2655213;2024;DD 5664/2024;84099.48;impegno_perso;0
2655190;2024;DD 5650/2024;8627.84;impegno_perso;0
2655180;2024;DD 5649/2024;50000.0;senza_impegno;0
2655157;2024;DD 5648/2024;;senza_impegno;0
2655068;2024;DD 5609/2024;1029.93;impegno_perso;1
2655127;2024;DD 5600/2024;;impegno_perso;0
2655137;2024;DD 5599/2024;17000.0;senza_impegno;0
2655139;2024;DD 5597/2024;15000.0;impegno_perso;0
2655043;2024;DD 5595/2024;93464.27;senza_impegno;0
2655606;2024;DD 5594/2024;40000.0;senza_impegno;0
2655027;2024;DD 5592/2024;;senza_impegno;0
2655015;2024;DD 5583/2024;658000.0;senza_impegno;0
2655012;2024;DD 5577/2024;;senza_impegno;0
2655605;2024;DD 5564/2024;968.39;impegno_perso;0
2655607;2024;DD 5566/2024;43380.0;senza_impegno;0
2655040;2024;DD 5562/2024;;impegno_perso;0
2655050;2024;DD 5561/2024;;impegno_perso;0
2654969;2024;DD 5540/2024;;senza_impegno;0
2654948;2024;DD 5539/2024;;senza_impegno;0
2654990;2024;DD 5538/2024;;impegno_perso;0
2654966;2024;DD 5532/2024;27233.52;senza_impegno;0
2654960;2024;DD 5531/2024;9705.25;impegno_perso;0
2654900;2024;DD 5524/2024;;senza_impegno;0
2654928;2024;DD 5512/2024;2078.25;impegno_perso;1
2655366;2024;DD 5506/2024;5200.0;impegno_perso;0
2655604;2024;DD 5505/2024;50000.0;senza_impegno;0
2655603;2024;DD 5504/2024;31500.0;senza_impegno;0
2654845;2024;DD 5502/2024;120000.0;impegno_perso;1
2654874;2024;DD 5495/2024;;senza_impegno;0
2654856;2024;DD 5494/2024;50000.0;impegno_perso;0
2654854;2024;DD 5474/2024;5400.0;impegno_perso;0
2654835;2024;DD 5473/2024;4995.0;impegno_perso;0
2654881;2024;DD 5472/2024;12503.78;impegno_perso;1
2654832;2024;DD 5471/2024;33550.0;impegno_perso;1
2654725;2024;DD 5458/2024;4000.0;impegno_perso;0
2654733;2024;DD 5447/2024;;senza_impegno;0
2654754;2024;DD 5446/2024;149000.0;senza_impegno;0
2654769;2024;DD 5445/2024;3000.0;impegno_perso;0
2654730;2024;DD 5443/2024;12500.0;senza_impegno;0
2654736;2024;DD 5442/2024;;senza_impegno;0
2654738;2024;DD 5441/2024;;senza_impegno;0
2654778;2024;DD 5440/2024;16000.0;senza_impegno;0
2654700;2024;DD 5423/2024;;senza_impegno;0
2654712;2024;DD 5422/2024;95000.0;senza_impegno;0
2654656;2024;DD 5420/2024;;senza_impegno;0
2654655;2024;DD 5418/2024;409.44;impegno_perso;1
2654671;2024;DD 5411/2024;;senza_impegno;0
2654703;2024;DD 5409/2024;;senza_impegno;0
2655362;2024;DD 5404/2024;2900.0;senza_impegno;0
2654651;2024;DD 5398/2024;322.87;senza_impegno;0
2654661;2024;DD 5395/2024;;impegno_perso;0
2654653;2024;DD 5394/2024;42361.53;impegno_perso;0
2654666;2024;DD 5393/2024;146000.0;impegno_perso;0
2654688;2024;DD 5392/2024;;senza_impegno;0
2654620;2024;DD 5380/2024;;impegno_perso;1
2654615;2024;DD 5367/2024;2000.0;impegno_perso;0
2654606;2024;DD 5366/2024;;senza_impegno;0
2654564;2024;DD 5365/2024;;senza_impegno;0
2654567;2024;DD 5364/2024;156000.0;senza_impegno;0
2655361;2024;DD 5355/2024;;impegno_perso;0
2654600;2024;DD 5351/2024;320.0;impegno_perso;1
2654581;2024;DD 5335/2024;4540.18;impegno_perso;0
2654611;2024;DD 5334/2024;2000.0;senza_impegno;0
2654517;2024;DD 5329/2024;63135.08;impegno_perso;1
2654526;2024;DD 5305/2024;;impegno_perso;1
2654494;2024;DD 5287/2024;366.0;impegno_perso;0
2655600;2024;DD 5258/2024;10000.0;senza_impegno;0
2654372;2024;DD 5243/2024;3146.0;impegno_perso;1
2654410;2024;DD 5242/2024;;senza_impegno;0
2654379;2024;DD 5234/2024;;senza_impegno;0
2654287;2024;DD 5210/2024;;impegno_perso;0
2654300;2024;DD 5209/2024;12500.0;senza_impegno;0
2654299;2024;DD 5200/2024;;impegno_perso;0
2654240;2024;DD 5193/2024;12500.0;senza_impegno;0
2655438;2024;DD 5173/2024;350000.0;impegno_perso;1
2654162;2024;DD 5172/2024;320000.0;impegno_perso;1
2654179;2024;DD 5171/2024;139289.87;senza_impegno;0
2654175;2024;DD 5149/2024;12700.0;senza_impegno;0
2654159;2024;DD 5141/2024;30000.0;senza_impegno;0
2654155;2024;DD 5137/2024;17000.0;senza_impegno;0
2654177;2024;DD 5135/2024;25620.0;impegno_perso;0
2654176;2024;DD 5134/2024;;senza_impegno;0
2654147;2024;DD 5124/2024;500000.0;impegno_perso;1
2655339;2024;DD 5119/2024;60270.01;senza_impegno;1
2654061;2024;DD 5104/2024;;impegno_perso;0
2654095;2024;DD 5101/2024;;impegno_perso;0
2654091;2024;DD 5090/2024;85925.85;impegno_perso;1
2654041;2024;DD 5078/2024;5000.0;impegno_perso;0
2654040;2024;DD 5077/2024;;senza_impegno;0
2654056;2024;DD 5072/2024;2000.0;senza_impegno;0
2654052;2024;DD 5068/2024;;senza_impegno;0
2654051;2024;DD 5067/2024;410000.0;senza_impegno;0
2655595;2024;DD 5058/2024;;impegno_perso;0
2654050;2024;DD 5057/2024;28200.0;impegno_perso;1
2653985;2024;DD 5054/2024;40388.73;impegno_perso;1
2653984;2024;DD 5053/2024;20937.4;impegno_perso;1
2655593;2024;DD 5051/2024;;impegno_perso;0
2655611;2024;DD 5050/2024;;impegno_perso;0
2655594;2024;DD 5049/2024;70000.0;senza_impegno;0
2653995;2024;DD 5043/2024;;senza_impegno;0
2653989;2024;DD 5031/2024;;senza_impegno;0
2653988;2024;DD 5028/2024;;senza_impegno;0
2653952;2024;DD 5040/2024;348080.26;impegno_perso;0
2653951;2024;DD 5039/2024;;senza_impegno;0
2653947;2024;DD 5037/2024;35331.0;senza_impegno;0
2653941;2024;DD 5030/2024;;senza_impegno;1
2653940;2024;DD 5029/2024;;senza_impegno;1
2653909;2024;DD 5022/2024;12800.0;senza_impegno;0
2653906;2024;DD 5020/2024;;impegno_perso;0
2653860;2024;DD 5009/2024;3132225.23;impegno_perso;1
2653845;2024;DD 5004/2024;;senza_impegno;0
2653850;2024;DD 5001/2024;17000.0;senza_impegno;0
2655592;2024;DD 5000/2024;30000.0;senza_impegno;0
2653841;2024;DD 4989/2024;3200.0;senza_impegno;0
2653761;2024;DD 4981/2024;66300.0;senza_impegno;0
2653779;2024;DD 4977/2024;12245.1;impegno_perso;0
2653773;2024;DD 4968/2024;;senza_impegno;0
2653758;2024;DD 4961/2024;56.11;impegno_perso;1
2653757;2024;DD 4960/2024;10781.88;impegno_perso;1
2653742;2024;DD 4956/2024;4587.2;senza_impegno;0
2653726;2024;DD 4942/2024;;impegno_perso;0
2653720;2024;DD 4939/2024;1370962.14;impegno_perso;0
2653715;2024;DD 4936/2024;;impegno_perso;0
2653712;2024;DD 4932/2024;88169.4;impegno_perso;1
2653702;2024;DD 4917/2024;16571.7;impegno_perso;0
2653696;2024;DD 4911/2024;3800.0;impegno_perso;1
2653654;2024;DD 4900/2024;268.4;impegno_perso;1
2653647;2024;DD 4898/2024;8641.31;impegno_perso;1
2653633;2024;DD 4893/2024;5440.0;impegno_perso;0
2653651;2024;DD 4892/2024;12825.0;impegno_perso;0
2653609;2024;DD 4879/2024;;senza_impegno;0
2653600;2024;DD 4876/2024;1000.0;impegno_perso;1
2656594;2024;DD 6332/2024;207234.93;senza_impegno;0
2656556;2024;DD 6324/2024;2700.73;impegno_perso;0
2656586;2024;DD 6323/2024;215.95;impegno_perso;0
2656537;2024;DD 6309/2024;1999.58;impegno_perso;1
2656534;2024;DD 6304/2024;506.3;impegno_perso;1
2657119;2024;DD 6282/2024;2152.08;impegno_perso;1
2657096;2024;DD 6171/2024;585587.8;impegno_perso;1
2656406;2024;DD 6266/2024;174750.99;impegno_perso;0
2657090;2024;DD 6259/2024;;senza_impegno;0
2657079;2024;DD 6257/2024;80000.0;senza_impegno;0
2656427;2024;DD 6254/2024;790000.0;impegno_perso;0
2656407;2024;DD 6252/2024;;impegno_perso;0
2656412;2024;DD 6248/2024;157308.28;impegno_perso;0
2656428;2024;DD 6247/2024;152277.24;impegno_perso;0
2657083;2024;DD 6245/2024;;senza_impegno;0
2657088;2024;DD 6244/2024;;impegno_perso;0
2657092;2024;DD 6240/2024;12845.0;impegno_perso;1
2656404;2024;DD 6239/2024;5000.0;impegno_perso;1
2656387;2024;DD 6234/2024;19916.5;impegno_perso;1
2657073;2024;DD 6233/2024;6039.0;impegno_perso;1
2656397;2024;DD 6229/2024;14640.0;impegno_perso;1
2656403;2024;DD 6228/2024;15000.0;senza_impegno;0
2656424;2024;DD 6222/2024;20500.0;impegno_perso;1
2656373;2024;DD 6221/2024;183.0;impegno_perso;1
2657067;2024;DD 6204/2024;36.85;impegno_perso;1
2656365;2024;DD 6192/2024;30000.0;senza_impegno;0
2656319;2024;DD 6170/2024;2419.5;impegno_perso;1
2656350;2024;DD 6168/2024;4800.0;senza_impegno;0
2656173;2024;DD 6144/2024;62708.0;impegno_perso;1
2656148;2024;DD 6139/2024;80000.0;impegno_perso;0
2656209;2024;DD 6136/2024;52056.7;impegno_perso;0
2656166;2024;DD 6135/2024;20000.0;impegno_perso;0
2656211;2024;DD 6134/2024;8000.0;impegno_perso;0
2656335;2024;DD 6132/2024;30000.0;senza_impegno;0
2657029;2024;DD 6130/2024;52076.45;impegno_perso;1
2656149;2024;DD 6128/2024;8999.99;impegno_perso;0
2656158;2024;DD 6129/2024;;impegno_perso;0
2656151;2024;DD 6127/2024;1633635.24;impegno_perso;0
2657031;2024;DD 6126/2024;;senza_impegno;0
2656177;2024;DD 6114/2024;640.0;impegno_perso;1
2656299;2024;DD 6113/2024;21081.6;impegno_perso;1
2656172;2024;DD 6112/2024;71000.0;impegno_perso;0
2656127;2024;DD 6093/2024;;senza_impegno;0
2656105;2024;DD 6091/2024;33184.0;impegno_perso;1
2656138;2024;DD 6089/2024;2287.41;impegno_perso;0
2656134;2024;DD 6088/2024;1300297.75;impegno_perso;1
2656111;2024;DD 6073/2024;;impegno_perso;0
2656091;2024;DD 6061/2024;825.0;impegno_perso;1
2656082;2024;DD 6056/2024;15000.0;senza_impegno;0
2656015;2024;DD 6055/2024;44000.0;senza_impegno;0
2656016;2024;DD 6054/2024;;impegno_perso;0
2656036;2024;DD 6048/2024;;impegno_perso;0
2656076;2024;DD 6038/2024;140000.0;impegno_perso;0
2656075;2024;DD 6033/2024;300.0;impegno_perso;1
2655993;2024;DD 6025/2024;15616458.33;impegno_perso;1
2655990;2024;DD 6024/2024;155000.0;senza_impegno;0
2655979;2024;DD 6022/2024;172750.0;impegno_perso;0
2655923;2024;DD 6021/2024;;senza_impegno;0
2655919;2024;DD 6019/2024;129304.8;impegno_perso;0
2655946;2024;DD 6018/2024;;senza_impegno;0
2655912;2024;DD 6013/2024;1800000.0;senza_impegno;0
2655939;2024;DD 6000/2024;20000.0;senza_impegno;0
2655953;2024;DD 5992/2024;1000.0;senza_impegno;0
2655879;2024;DD 5970/2024;2363.85;impegno_perso;1
2655890;2024;DD 5966/2024;500.0;impegno_perso;1
2655856;2024;DD 5957/2024;;impegno_perso;1
2655874;2024;DD 5956/2024;201993.59;impegno_perso;0
2655827;2024;DD 5932/2024;2150.0;impegno_perso;1
2655801;2024;DD 5929/2024;60612.6;impegno_perso;1
2655789;2024;DD 5930/2024;;senza_impegno;0
2655815;2024;DD 5923/2024;3333.5;impegno_perso;1
2655836;2024;DD 5918/2024;61400.0;senza_impegno;0
2655834;2024;DD 5911/2024;;senza_impegno;0
2655806;2024;DD 5908/2024;;impegno_perso;0
2655807;2024;DD 5906/2024;2359.0;impegno_perso;1
2655829;2024;DD 5903/2024;;senza_impegno;0
2655729;2024;DD 5901/2024;;senza_impegno;0
2655744;2024;DD 5900/2024;;senza_impegno;0
2655745;2024;DD 5897/2024;;senza_impegno;0
2655750;2024;DD 5895/2024;;impegno_perso;0
2655703;2024;DD 5890/2024;;senza_impegno;0
2657023;2024;DD 5888/2024;39458.97;impegno_perso;1
2655769;2024;DD 5885/2024;25000.0;senza_impegno;0
2655714;2024;DD 5883/2024;40000.0;senza_impegno;0
2655710;2024;DD 5882/2024;15000.0;impegno_perso;0
2655756;2024;DD 5874/2024;33672.0;impegno_perso;1
2655690;2024;DD 5868/2024;;senza_impegno;0
2655643;2024;DD 5867/2024;;senza_impegno;0
2655692;2024;DD 5853/2024;330620.0;impegno_perso;1
2655688;2024;DD 5846/2024;1840.4;impegno_perso;0
2655553;2024;DD 5835/2024;1500.0;senza_impegno;0
2655537;2024;DD 5831/2024;;senza_impegno;0
2657021;2024;DD 5830/2024;;impegno_perso;0
2655515;2024;DD 5815/2024;3440.4;impegno_perso;0
2655444;2024;DD 5800/2024;150000.0;impegno_perso;0
2655469;2024;DD 5799/2024;150000.0;impegno_perso;0
2655459;2024;DD 5798/2024;30000.0;impegno_perso;0
2655448;2024;DD 5797/2024;;impegno_perso;0
2655390;2024;DD 5770/2024;950.0;impegno_perso;1
2655404;2024;DD 5749/2024;;senza_impegno;0
2655418;2024;DD 5746/2024;;senza_impegno;0
2658789;2024;DD 6687/2024;;senza_impegno;0
2658094;2024;DD 7072/2024;802950.32;impegno_perso;0
2658120;2024;DD 7071/2024;522207.88;impegno_perso;0
2658131;2024;DD 7058/2024;27000.0;senza_impegno;0
2658113;2024;DD 7057/2024;5000.0;senza_impegno;0
2658071;2024;DD 7056/2024;1011.0;impegno_perso;1
2658080;2024;DD 7052/2024;10000.0;impegno_perso;1
2657983;2024;DD 7040/2024;91400.0;impegno_perso;0
2658039;2024;DD 7037/2024;;senza_impegno;0
2657999;2024;DD 7035/2024;;senza_impegno;0
2658007;2024;DD 7032/2024;;senza_impegno;0
2657968;2024;DD 7024/2024;;impegno_perso;1
2657996;2024;DD 7008/2024;4758.0;impegno_perso;1
2657967;2024;DD 7007/2024;24400.0;impegno_perso;0
2657982;2024;DD 7005/2024;366.04;senza_impegno;0
2657949;2024;DD 6997/2024;;senza_impegno;0
2657868;2024;DD 6967/2024;;impegno_perso;0
2657881;2024;DD 6965/2024;;senza_impegno;0
2657877;2024;DD 6954/2024;200900.0;impegno_perso;1
2657896;2024;DD 6952/2024;3154.7;pdf_illeggibile;
2657860;2024;DD 6950/2024;;senza_impegno;0
2658046;2024;DD 6724/2024;;senza_impegno;0
2657879;2024;DD 6937/2024;;impegno_perso;0
2657905;2024;DD 6938/2024;;senza_impegno;0
2657878;2024;DD 6931/2024;22243.69;senza_impegno;0
