idUd;dd_numero;data_atto;cig;n_cig;importo_oggetto_max;oggetto;idPubblicazione;idDocPrimario;nroAllegati
2667766;DD 3142/2025;May 23, 2025, 12:00:00 AM;;0;;CONTRIBUTO IN SERVIZI CONSISTENTE NELLA CONCESSIONE IN USO GRATUITO E A TARIFFA AGEVOLATA DELLA SALA DEL TEATRO ASTRA ALL'ASSOCIAZIONE MAIGRET & MAGRITTE.;2667766;3529098;
2667701;DD 3140/2025;May 23, 2025, 12:00:00 AM;;0;;CONCESSIONE MEDIANTE FINANZA DI PROGETTO, EX ARTICOLO 183, COMMA 15 DEL D.LGS 50/2016, DELL'ATTIVITA' DI RIQUALIFICAZIONE IMPIANTISTICA ED ENERGETICA FINALIZZATA ALL'EFFICIENTAMENTO DEGLI IMMOBILI DELLA CITTA' DI TORINO - SEDE TECNICA - CE-0698-A - COMPLESSO SCOLASTICO - VIA RANDACCIO 60 - APPROVAZIONE IN LINEA TECNICA DI MODIFICA DI MODESTA ENTITA' SENZA VARIAZIONE IMPORTO OPERE - FINANZIAMENTO A CARICO DEL CONCESSIONARIO.;2667701;3528996;
2667732;DD 3141/2025;May 23, 2025, 12:00:00 AM;B44F1BA584;1;;(S. 046) P.A.48/2024 AFFIDAMENTO DEI SERVIZI DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CITTA' DI TORINO. DM 63 DEL 10 MARZO 2020 AI SENSI ART 71 D. LGS 36/2023 ANNI 2025-2026-2027 - LOTTO 6 (CIG B44F1BA584) - AUTORIZZAZIONE SUBAPPALTO CONSORZIO COMPAGNIA DEI SERVIZI SOCIETA' COOPERATIVA - IMPRESA ESECUTRICE: S.P. SANATEC PIEMONTE S.R.L.;2667732;3529048;
2667757;DD 3139/2025;May 23, 2025, 12:00:00 AM;B44F1BB657;1;;(S. 046) P.A.48/2024 AFFIDAMENTO DEI SERVIZI DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CITTA' DI TORINO. DM 63 DEL 10 MARZO 2020 AI SENSI ART 71 D. LGS 36/2023 ANNI 2025-2026-2027 - LOTTO 7 (CIG B44F1BB657) - AUTORIZZAZIONE SUBAPPALTO DITTA BOERIS S.R.L.;2667757;3529088;
2667683;DD 3138/2025;May 23, 2025, 12:00:00 AM;B44F1B730B|B44F1BA584;2;;(S. 046) P.A.48/2024 AFFIDAMENTO DEI SERVIZI DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CITTA' DI TORINO. DM 63 DEL 10 MARZO 2020 AI SENSI ART 71 D. LGS 36/2023 ANNI 2025-2026-2027 - LOTTO 3 (CIG B44F1B730B) E LOTTO 6 (CIG B44F1BA584) - AUTORIZZAZIONE SUBAPPALTO DITTA FAVARO ROBERTO IMPRESA INDIVIDUALE;2667683;3528971;
2667685;DD 3132/2025;May 23, 2025, 12:00:00 AM;;0;2090.3;ACCERTAMENTO (EX ART. 179 D. LGS. 267/2000 TUEL) PER RIMBORSO SPESE FUNERALI MUNICIPALI DI omissis E omissis DA COMUNE DI VENARIA REALE PER L'IMPORTO DI EURO 2090,30 IVA ESENTE.;2667685;3528974;
2667748;DD 3112/2025;May 23, 2025, 12:00:00 AM;;0;92933.04;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI UTENZE ELETTRICHE, IDRICHE E DI RISCALDAMENTO. EURO 92.933,04.;2667748;3529073;
2667710;DD 3101/2025;May 23, 2025, 12:00:00 AM;;0;461.89;PROGETTO EUROPEAN CAPITAL OF SMART TOURISM - DEBITORE: SCHOLZ & FRIENDS BERLIN GMBH - CON SEDE LEGALE IN ZENTRALER RECHNUNGSEINGANG LITFASSPLATZ 1 10178 BERLIN, GERMANY - VAT-ID DE140132458 - ACCERTAMENTO DELL'ENTRATA  (EX. ART. 179 D.LGS 267/2000 TUEL) PER EURO 461,89 - VIAGGIO PREMIAZIONI BRUXELLES.;2667710;3529013;
2667718;DD 3094/2025;May 22, 2025, 12:00:00 AM;;0;26855.12;ACCERTAMENTO ALL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DALLA SOCIETA' HERA COMM SPA A TITOLO DI RIMBORSO NOTE DI CREDITO  (EURO 26.855,12);2667718;3529027;
2667738;DD 3118/2025;May 23, 2025, 12:00:00 AM;;0;800.0;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI UTENZE ELETTRICHE, IDRICHE E DI RISCALDAMENTO. EURO 800,00.;2667738;3529058;
2667707;DD 3117/2025;May 23, 2025, 12:00:00 AM;;0;3374.72;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI COSTI UTENZE, ELETTRICHE, IDRICHE E DI RISCALDAMENTO (EURO 3.374,72) ;2667707;3529009;
2667677;DD 3116/2025;May 23, 2025, 12:00:00 AM;;0;5628.89;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI COSTI UTENZE, ELETTRICHE, IDRICHE E DI RISCALDAMENTO (EURO 5.628,89) ;2667677;3528962;
2667736;DD 3115/2025;May 23, 2025, 12:00:00 AM;;0;22.07;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI INTERESSI PER  COSTI UTENZE, ELETTRICHE, IDRICHE E DI RISCALDAMENTO (EURO 22,07) ;2667736;3529055;
2667680;DD 3095/2025;May 22, 2025, 12:00:00 AM;;0;;CAPITALE EUROPEA DELL'INNOVAZIONE 2024-2025 - EUROPEAN CAPITAL OF INNOVATION AWARDS (ICAPITAL) 2024-2025. VARIAZIONE IN MENO E CONTESTUALE ACCERTAMENTO DI 195.200,00€ (EX ART.179 D.LGS.267/2000 TUEL). BILANCIO 2025. CUP: C19G24000190006. DEBITORE: EUROPEAN COMMISSION - EISMEA (EUROPEAN INNOVATION COUNCIL AND SMES EXECUTIVE AGENCY);2667680;3528967;
2667740;DD 3114/2025;May 23, 2025, 12:00:00 AM;;0;10642.84;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI COSTI UTENZE, ELETTRICHE, IDRICHE E DI RISCALDAMENTO (EURO 10.642,84 ) ;2667740;3529062;
2667742;DD 3113/2025;May 23, 2025, 12:00:00 AM;;0;58.49;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS. 267/2000 TUEL) PER I RIMBORSI DOVUTI ALLA CITTA' DAI CONCESSIONARI DI IMMOBILI DI PROPRIETA' COMUNALE A TITOLO DI INTERESSI PER  COSTI UTENZE, ELETTRICHE, IDRICHE E DI RISCALDAMENTO (EURO 58,49) ;2667742;3529065;
2667722;DD 3096/2025;May 22, 2025, 12:00:00 AM;;0;93750.0;"PROGETTO EUROPEO ""COMMONAIR COMMON MEASUREMENTS ONSITE IN THE ALPINE REGION"". ACCERTAMENTO ENTRATA (EX ART.179 D.LGS.267/2000 TUEL) PER L'IMPORTO COMPLESSIVO DI EURO 93.750,00€, ANNI DI BILANCIO 2025-2026. CUP: C15C24004050002. DEBITORE: UNIONE EUROPEA - POLITECNICO DI TORINO";2667722;3529032;
2667745;DD 3097/2025;May 22, 2025, 12:00:00 AM;;0;49892.5;"PROGETTO EUROPEO ""GREENHANCENBT GROWING RESILIENCE BY EXPLORING METHODS TO ENHANCE URBAN AGRICULTURE FOR HUMAN WELL-BEING, COMMUNITY AND BIODIVERSITY ENRICHMENT"". ACCERTAMENTO ENTRATA (EX ART.179 D.LGS.267/2000 TUEL) PER L'IMPORTO COMPLESSIVO DI EURO 49.892,50€ ANNI DI BILANCIO 2025 E 2028. CUP: C13B24000160002. DEBITORE: MINISTERO DELL'UNIVERSITA' E DELLA RICERCA ";2667745;3529069;
2667706;DD 3108/2025;May 23, 2025, 12:00:00 AM;;0;29473.4;ACCERTAMENTO DELL'ENTRATA (EX ART. 179 D.LGS.267/2000 TUEL) PER EURO 29.473,40 NEI CONFRONTI DEL DEBITORE B.C. RECUPERO ASSEGNO PENSIONABILE E RIASSORBIBILE A SEGUITO  ORDINANZA 2483/2024 DELLA CORTE DI CASSAZIONE.    ;2667706;3529007;
2667700;DD 3131/2025;May 23, 2025, 12:00:00 AM;;0;;AVVISO PUBBLICO DI MOBILITA' VOLONTARIA PER LA COPERTURA, MEDIANTE PASSAGGIO DIRETTO TRA PUBBLICHE AMMINISTRAZIONI AI SENSI DELL'ART. 30 DEL D.LGS. 165/2001 E S.M.I., DI N. 2 POSTI DI GIORNALISTA (S.P. MOB. 01/25). APPROVAZIONE DELLA GRADUATORIA.;2667700;3528995;
2667765;DD 3129/2025;May 23, 2025, 12:00:00 AM;;0;19120.93;"(S-063 )PNRR - MISURA M5C2 INVESTIMENTO 2.3. PINQUA PORTA PALAZZO ID50 INTERVENTO 537 POP1 - RISTRUTTURAZIONE EDILIZIA IN TORINO PIAZZA DELLA REPUBBLICA 13 PER LA REALIZZAZIONE DI EDILIZIA RESIDENZIALE PER ANZIANI (COD. OPERA 2410 - CUPC13F10043930002) - ATTO DI LIQUIDAZIONE FATTURA N. 29/PA DEL 21/05/2025 DI EURO 19.120,93 (IVA COMPRESA) A FAVORE DELLA POLITECNA EUROPA S.R.L. - FINANZIAMENTO PRIU CONTRIBUTO MINISTERIALE ""PROGRAMMA DI RIQUALIFICAZIONE URBANA ISOLATO SANTA CROCE'' - SCADENZA IL 20 GIUGNO 2025.";2667765;3529097;
2667769;DD 3127/2025;May 23, 2025, 12:00:00 AM;;0;;C. 2 - CONCESSIONE CONTINUATIVA A TITOLO GRATUITO DI LOCALE CIRCOSCRIZIONALE SITO IN CORSO ORBASSANO 192/A - ALL'ASSOCIAZIONE DB2 MONDOENNE APS IN ESECUZIONE ALLA DELIBERAZIONE N. 14/2025.;2667769;3529102;
2667694;DD 3126/2025;May 23, 2025, 12:00:00 AM;;0;;APPROVAZIONE SCHEMA ACCORDO DI COLLABORAZIONE PER SCAMBIO DI DATI E DIVULGAZIONE ANALISI NELL'AMBITO  DELL' OSSERVATORIO SUL MERCATO DEL LAVORO CITTADINO - APL AGENZIA PIEMONTE LAVORO.;2667694;3528989;
2667690;DD 3124/2025;May 23, 2025, 12:00:00 AM;A01FAB45D9;1;;S.060 - OPERE DI MANUTENZIONE ORDINARIA EDIFICI PER LA CULTURA, MONUMENTI E FONTANE MONUMENTALI - ANNO 2024 - C.O. 4990 - (CIG A01FAB45D9). IMPRESA PROGE SRL APPROVAZIONE CERTIFICATO DI REGOLARE ESECUZIONE. SVINCOLO DEPOSITO CAUZIONALE.;2667690;3528985;
2667758;DD 3123/2025;May 23, 2025, 12:00:00 AM;;0;;"RENDICONTO PER L'ANNO 2024 SULL'UTILIZZO DEI PROVENTI DELLE SANZIONI AMMINISTRATIVE PECUNIARIE IN ATTUAZIONE DEGLI ARTT. 142 E 208 DEL D.LGS N. 285/92 ""NUOVO CODICE DELLA STRADA"" E SUCCESSIVE MODIFICAZIONI.";2667758;3529089;
2667676;DD 3122/2025;May 23, 2025, 12:00:00 AM;;0;;C.5 - PORZIONE D'IMMOBILE DI PROPRIETA' DELLA CITTA' DI TORINO ASSEGNATO ALLA CIRCOSCRIZIONE 5 SITO IN VIA VIA REISS ROMOLI 45. CONCESSO ALL'ASSOCIAZIONE A.S.D. VICTORIA PALLACANESTRO - PRESA D'ATTO RINUNCIA AD UNA PORZIONE DEGLI SPAZI CONCESSI E MODIFICA CONSISTENZA OGGETTO DEL CONTRATTO AP N.229 DEL 16/10/2023.;2667676;3528961;
2667724;DD 3121/2025;May 23, 2025, 12:00:00 AM;837370799C;1;;S.060 - PON METRO 2014/2020. CODICE PROGETTO 2.1.2.C: MANUTENZIONE E RIQUALIFICAZIONE ENERGETICA BIBLIOTECA CIVICA GEISSER (C.O. 4559 - CUP C16G17000210005 - CIG 837370799C). CERTIFICATO DI COLLAUDO - PRESA D'ATTO CARATTERE DEFINITIVO - FINANZIAMENTO PON METRO.;2667724;3529035;
2667679;DD 3059/2025;May 21, 2025, 12:00:00 AM;;0;;FINALIZZAZIONE ECONOMIA PER PROMUOVERE L'ATTIVITA' DI LETTURA INCREMENTANDO LA DOTAZIONE LIBRARIA DELLE SCUOLE. APPROVAZIONE DEI CRITERI DI EROGAZIONE DEL ''BUONO LIBRO'' PER L'ANNO SCOLASTICO 2024/2025.;2667679;3528965;
2667767;DD 3016/2025;May 20, 2025, 12:00:00 AM;;0;;PROGETTO ''TIPS4PED''. FONDI PROVENIENTI DALL'UNIONE EUROPEA. SPESE DI MISSIONE PERSONALE DIPENDENTE. PRENOTAZIONE TERZO IMPEGNO DI SPESA DI EURO 10.000 PER L'ANNO 2025. CUP C15C23002610006.;2667767;3529099;
2667704;DD 3120/2025;May 23, 2025, 12:00:00 AM;;0;;C.5 - GESTIONE CENTRO D'INCONTRO PIAZZA STAMPALIA. NOMINA COMMISSARIO AI SENSI DELL'ART. 5, COMMA 2, DEL REGOLAMENTO N. 372.   ;2667704;3529005;
2667686;DD 3065/2025;May 21, 2025, 12:00:00 AM;B5E2A61838;1;346646.36;S031 - MANUTENZIONE ORDINARIA PER INTERVENTI SU COMPONENTI EDILIZI E SU INTRADOSSI SOLAI DEGLI EDIFICI SCOLASTICI DELLA CITTA' - ANNO 2025. (CO 5124 CIG B5E2A61838) PRESA D'ATTO AGGIUDICAZIONE E INTERVENUTA EFFICACIA DORETTO ROBERTO. AUTORIZZAZIONE STIPULA CONTRATTO. CONFERMA IMPEGNO DI SPESA EURO 346.646,36 (IVA 22% COMPRESA) RIDETERMINAZIONE QUADRO ECONOMICO E CRONOPROGRAMMA FINANZIARIO.  ;2667686;3528976;
2667751;DD 3074/2025;May 22, 2025, 12:00:00 AM;95607536F6;1;11844.12;PROCEDURA APERTA N.6/2023. CIG 95607536F6 - MODIFICHE IN AUMENTO AI SENSI DELL'ART. 106 CO.2 LETT. B D.LGS. 50/2016 E IMPEGNO DI SPESA DI EURO 11.844,12 I.V.A. INCLUSA PER LA GESTIONE DELLE ATTIVITA' DI FACILITAZIONE DIGITALE PRESSO LA SEDE DEL CENTRO LAVORO TORINO - FINANZIAMENTO P.N.R.R. MISSIONE 1, COMPONENTE 1, ASSE 1, MISURA 1.7.2 RETE DI SERVIZI DI FACILITAZIONE DIGITALE. PARTECIPAZIONE DELLA CITTA' DI TORINO IN QUALITA' DI ENTE SUB ATTUATORE E IMPLEMENTAZIONE DELLA MISURA SUL TERRITORIO CITTADINO - CUP C19I23000440006. PERIODO MAGGIO-OTTOBRE 2025.;2667751;3529078;
2667764;DD 3111/2025;May 23, 2025, 12:00:00 AM;;0;;ASSUNZIONE DI N. 144 UNITA' NELL'AREA DEGLI ISTRUTTORI NEL PROFILO SPECIFICO DI ISTRUTTORE AMMINISTRATIVO (S.P. 06/23).;2667764;3529095;
2667731;DD 3060/2025;May 21, 2025, 12:00:00 AM;B20C6AA393;1;74958.56;PROCEDURA APERTA N. 6/2022 LOTTO 4 - PROROGA AFFIDAMENTO DEL SERVIZIO DI ACCOGLIENZA ED ACCOMPAGNAMENTO ALL'INCLUSIONE SOCIALE RIVOLTI A VITTIME DI TRATTA. IMPEGNO DAL 28/05/2025  AL  31/10/2025  SPESA PER EURO 74.958,56. FINANZIATI DA FONDI REGIONALI CIG B20C6AA393 (CUP J49G23000180008).;2667731;3529046;
2667684;DD 3104/2025;May 23, 2025, 12:00:00 AM;;0;200.0;IMPOSTA DI REGISTRO PER LA CONCESSIONE A TITOLO GRATUITO ALLA CITTA' METROPOLITANA DI TORINO DI LOCALI PRESSO GLI EDIFICI SCOLASTICI DI VIA BRACCINI 70 E VIA LUSERNA DI RORA' 14 - TORINO DI PROPRIETA' COMUNALE. ACCERTAMENTO DI ENTRATA E IMPEGNO DI SPESA PER L'IMPORTO DI EURO 200,00 (DUECENTO/00).;2667684;3528972;
2667716;DD 3110/2025;May 23, 2025, 12:00:00 AM;B68F06873D;1;5033.11;D.L.50 ART.42 SOSTEGNO PER IL CONSEGUIMENTO DEGLI OBIETTIVI PNRR NELLE GRANDI CITTÁ - RIFUNZIONALIZZAZIONE SPAZI INTERNI V PADIGLIONE PARCO DEL VALENTINO AMPLIAMENTO PARCHEGGIO - C11J23000010001 (C.O. 5132) - AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 E S.M.I. PER PROVE DI LABORATORIO E DI CARICO A FAVORE DI P.Q.R.S. ENGINEERING S.R.L., P. IVA 01749950208. INDIZIONE E AFFIDAMENTO - IMPEGNO DI SPESA EURO 5.033,11 (IVA 22% INCLUSA) - CIG B68F06873D;2667716;3529021;
2667714;DD 3072/2025;May 22, 2025, 12:00:00 AM;;0;132776.58;CONTRIBUTO IN SERVIZI. ATTRIBUZIONE DEL BENEFICIO E VANTAGGIO ECONOMICO ALL'ASSOCIAZIONE TEDACA' APS ETS  PER EURO 132.776,58;2667714;3529018;
2667750;DD 3076/2025;May 22, 2025, 12:00:00 AM;97972198E0;1;30620.0;RDO MEPA 3554651 - SOCIETA' GI GROUP S.P.A. G. IVA GI GROUP HOLDING.-CIG: 97972198E0- SERVIZIO DI SOMMINISTRAZIONE LAVORO A TEMPO DETERMINATO- FONDI CONTRIBUTI SOCIETA' GRUPPO IREN - IMPEGNO SPESA ANNO 2025 -TOTALE EURO 30.620,00 - DI CUI RICARICO AGENZIA EURO 288,13.;2667750;3529076;
2667739;DD 3105/2025;May 23, 2025, 12:00:00 AM;;0;1000.0;"ASSOCIAZIONE ""DISTRETTO AEROSPAZIALE PIEMONTE"", CORRESPONSIONE DELLA QUOTA ASSOCIATIVA PER L'ANNO 2025 IN ESECUZIONE DELLA DELIBERAZIONE DI CONSIGLIO COMUNALE MECC. N. 2019 1473/134 DEL 10 GIUGNO 2019. IMPEGNO DI SPESA DI EURO 1.000,00.";2667739;3529060;
2667720;DD 3119/2025;May 23, 2025, 12:00:00 AM;;0;;PROCEDURA APERTA N. 14/2025 - GARA EUROPEA A PROCEDURA TELEMATICA APERTA PER L'AFFIDAMENTO DI ATTIVITA' A SUPPORTO DELLA REDAZIONE DEL PROGETTO PRELIMINARE DELLA VARIANTE GENERALE AL PIANO REGOLATORE GENERALE DELLA CITTA' DI TORINO - 3 LOTTI - IN NOME E PER CONTO DI INFRATRASPORTI.TO SRL - NOMINA COMMISSIONE GIUDICATRICE;2667720;3529030;
2667737;DD 3109/2025;May 23, 2025, 12:00:00 AM;895205095A;1;;S033 - INTERVENTI STRAORDINARI SULLE PAVIMENTAZIONI DELLE VIE, STRADE E PIAZZE DELLA CITTA' BILANCIO 2021 - LOTTO B. APPROVAZIONE CERTIFICATO DI REGOLARE ESECUZIONE. SVINCOLO DEPOSITO CAUZIONALE. CODICE CUP C17H18001930005 - CODICE CIG 895205095A;2667737;3529057;
2667703;DD 3107/2025;May 23, 2025, 12:00:00 AM;A03CF52CEA;1;790000.0;S031.PNRR -M2 C3 I 1.1 - COSTRUZIONE DI NUOVE SCUOLE MEDIANTE SOSTITUZIONE DI EDIFICI - REALIZZAZ. NUOVO EDIF. SCOL. MEDIANTE SOSTITUZ. EDILIZIA EDIF. SCOL. VIA SANTHIA' 76 (CUP C11B22000470006  CIG A03CF52CEA). FINANZIAM. UNIONE EUROPEA- NEXTGENERATIONEU. APPROVAZIONE RIDUZIONE IMPORTO SUBAPPALTO AUTORIZZATO CON DD  6254/2024 IN FAVORE DELLA DITTA B.C.I. SERVICE SRL EX ART. 105, COMMA 13 D.LGS. 50/2016 E SMI. DA EURO 790.000,00 A EURO 740.000,00;2667703;3529004;
2667754;DD 3106/2025;May 23, 2025, 12:00:00 AM;;0;;COSTITUZIONE DEL FONDO DELLE RISORSE DECENTRATE PER LA CONTRATTAZIONE INTEGRATIVA  PER IL PERSONALE DIRIGENTE DELLA CITTA' DI TORINO - RISORSE FISSE AVENTI CARATTERE DI CERTEZZA E STABILITA'. ANNO 2025.;2667754;3529085;
2667770;DD 3103/2025;May 23, 2025, 12:00:00 AM;;0;;COSTITUZIONE DEL FONDO DELLE RISORSE DECENTRATE PER LA CONTRATTAZIONE INTEGRATIVA PER IL PERSONALE DELL'AREA COMPARTO DELLA CITTA' DI TORINO - PARTE STABILE. ANNO 2025.;2667770;3529103;
2667699;DD 3102/2025;May 23, 2025, 12:00:00 AM;;0;;TAVOLO TECNICO PER LA REVISIONE DEL REGOLAMENTO COMUNALE N.363 PER L'ASSEGNAZIONE E LA GESTIONE DEGLI ORTI URBANI DELLA CITTA' DI TORINO. NOMINA  DEI COMPONENTI INTERNI ;2667699;3528994;
2667752;DD 3100/2025;May 23, 2025, 12:00:00 AM;;0;;"C. 2 - CONCESSIONE BREVE A TITOLO GRATUITO DEI LOCALI SITI IN VIA ADA NEGRI 8/A ALL'ASSOCIAZIONE MUSSOMELESE TERRA MANFRIDAE PER INIZIATIVA  ""LE LOMBALGIE"" A CURA DEL DOTT. MAURIZIO CARRUBBA - 24/05/2025.";2667752;3529080;
2667726;DD 3099/2025;May 23, 2025, 12:00:00 AM;;0;;PROCEDURA APERTA N. 11/2025 - INTERVENTI STRAORDINARI DI MANUTENZIONE SULLE STRADE DELLA CITTA'. BILANCIO 2024 - LOTTI A-B-C-D-E - COD. OPERA 4979/2024 - CUP C17H22000930005 CPV 45233141-9 - CUI L00514490010202400380 - CODICE NUTS ITC11. NOMINA DELLA COMMISSIONE GIUDICATRICE.;2667726;3529041;
2667753;DD 3098/2025;May 23, 2025, 12:00:00 AM;988860924C;1;;S062 - LAVORI DI MANUTENZIONE ORDINARIA IMPIANTI TECNOLOGICI DELLE PISCINE - BILANCIO 2024 -  C.O. 5017 - CIG. 988860924C - APPROVAZIONE CERTIFICATO DI REGOLARE ESECUZIONE. SVINCOLO DEPOSITO CAUZIONALE.;2667753;3529084;
2667646;DD 3093/2025;May 22, 2025, 12:00:00 AM;;0;;MANIFESTAZIONE  SUL FIUME PO DELL'OTTO GIUGNO 2025 - ''III° TROFEO VALENTINI'S - TORINO FIUME PO'';2667646;3528920;
2667632;DD 3092/2025;May 22, 2025, 12:00:00 AM;;0;;AVVISO DI RICERCA SPONSOR PER IL SOSTEGNO E LA PROMOZIONE DELLA CITTA DI TORINO ED ATTIVITA' DI RAPPRESENTANZA ISTITUZIONALE DEL GABINETTO DEL SINDACO. PRESA D'ATTO VERBALE N.2 DI RINUNCIA DI IREN SPA  ALLA  SPONSORIZZAZIONE PER I FESTEGGIAMENTI DI SAN GIOVANNI 2025.;2667632;3528893;
2667639;DD 3091/2025;May 22, 2025, 12:00:00 AM;;0;;C.5 - AFFIDAMENTO IN CONCESSIONE DEL SERVIZIO DI GESTIONE DELL'IMPIANTO SPORTIVO COMUNALE SITO IN VIA TERRANEO 11/A ALL'A.P.D. DE COUBERTIN. SVINCOLO POLIZZA FIDEJUSSORIA A GARANZIA DEI LAVORI.;2667639;3528911;
2667643;DD 3090/2025;May 22, 2025, 12:00:00 AM;;0;3427800.59;CONCESSIONE MEDIANTE FINANZA DI PROGETTO, EX ARTICOLO 183, COMMA 15 DEL D.LGS 50/2016, DELL'ATTIVITA' DI RIQUALIFICAZIONE IMPIANTISTICA ED ENERGETICA FINALIZZATA ALL'EFFICIENTAMENTO DEGLI IMMOBILI DELLA CITTA' DI TORINO COMPRENSIVA DELLA GESTIONE E DELLA MANUTENZIONE. OPERE DI EFFICIENTAMENTO SEDE TECNICA CE-0866-X - COMPLESSO SCOLASTICO - STRADA CASTELLO DI MIRAFIORI 43-45 - TORINO, PER EURO 3.427.800,59 IVA COMPRESA - NOMINA COLLAUDATORE ARCH. ALESSANDRA CELORIA.;2667643;3528917;
2667651;DD 3089/2025;May 22, 2025, 12:00:00 AM;;0;10854.4;ACCERTAMENTO DELL'ENTRATA  (EX ART. 179 D. LGS. 267/2000 TUEL)  DI EURO 10.854,40. CONTRIBUTO SISTEMA TETRA (COMUNE DI MONCALIERI)             ;2667651;3528926;
2667636;DD 3049/2025;May 21, 2025, 12:00:00 AM;B665941714|B665E6229B|B66C9B7557|B66D2BE86F;4;826754.93;(S. 055) NOLEGGIO DI N. 17 VEICOLI PER IL CORPO DI POLIZIA LOCALE DELLA CITTA' PER UN PERIODO DI 60 MESI. ADESIONE ACCORDO QUADRO CONSIP ''VEICOLI IN NOLEGGIO 3''. CONFERMA IMPEGNI DI SPESA PLURIENNALI ANNI 2026 / 2031 ORDD. A (C.I.G. B665941714) - B (C.I.G. B665E6229B) - C (C.I.G. B66C9B7557) - D (C.I.G. B66D2BE86F) - EURO 826.754,93 I.V.A. 22% E FONDO INCENTIVI FUNZIONI TECNICHE ED INNOVAZIONE COMPRESI.;2667636;3528897;
2667631;DD 3067/2025;May 22, 2025, 12:00:00 AM;;0;300.0;119 - SERVIZIO MOBILITA', ESERCIZIO E TRASPORTO PUBBLICO LOCALE  E SEGRETERIA  ASSESSORATO ALLA TRANSIZIONE ECOLOGICA E DIGITALE, INNOVAZIONE, MOBILITA' E TRASPORTI - UEB 119 - SPESE MINUTE ED URGENTI  E DI RAPPRESENTANZA - ULTERIORE IMPEGNO DI SPESA PER L'ANNO 2025 DI EURO 300,00;2667631;3528891;
2667663;DD 3066/2025;May 21, 2025, 12:00:00 AM;;0;352.8;C8. - CONCESSIONE BREVE A TITOLO GRATUITO ALL'ASSOCIAZIONE PANAFRICANDO APS  CON VANTAGGIO ECONOMICO COMPLESSIVO PARI AD EURO 352,80. APPROVAZIONE.   ;2667663;3528940;
2667652;DD 3023/2025;May 21, 2025, 12:00:00 AM;B647BE8B9E;1;25500.0;AFFIDAMENTO DIRETTO M.E.P.A. AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 E S.M.I. PER IL SERVIZIO DI SUPPORTO ALLA REALIZZAZIONE DI ATTIVITA' DI ORGANIZZAZIONE, ANIMAZIONE, GESTIONE E REPORTING DI WORKSHOP NELL'AMBITO DEL PROGETTO EUROPEO TIPS4PED. A FAVORE DI KALLIPOLIS APS CF 90110130326, P. IVA 1142590320. INDIZIONE E IMPEGNO DI SPESA EURO 25.500,00 IVA NON IMPONIBILE. CUP C15C23002610006. CIG B647BE8B9E;2667652;3528928;
2667653;DD 3088/2025;May 22, 2025, 12:00:00 AM;;0;;AVVISO DI PROCEDURA COMPARATIVA INTERNA PER LA PROGRESSIONE TRA LE AREE DEL PERSONALE DIPENDENTE, AI SENSI DELL'ART. 13 DEL CCNL 2019-2021 FUNZIONI LOCALI, PER LA COPERTURA DI N. 170 POSTI NEL PROFILO DI FUNZIONARIO PEDAGOGICO - AREA DEI FUNZIONARI E DELL'ELEVATA QUALIFICAZIONE - CON RAPPORTO DI LAVORO A TEMPO INDETERMINATO E PIENO (PV0425). INDIZIONE BANDO E NOMINA SEGRETERIA.;2667653;3528930;
