cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC;n_aggiudicazioni;agg_importo_aggiudicazione;agg_data_aggiudicazione_definitiva;agg_esito;agg_criterio_aggiudicazione;agg_ribasso_aggiudicazione;agg_num_imprese_offerenti;agg_num_imprese_invitate;agg_num_imprese_richiedenti;agg_id_aggiudicazione;n_aggiudicatari;aggiudicatario_cf;aggiudicatario_denominazione;aggiudicatario_ruolo;aggiudicatari_tutti;dd_numeri;n_dd
B876CE0AC8;;CONSIP_UNBOUND_1759325503002;AFFIDAMENTO DIRETTO EX ART. 50 C.1 LETT. B) D.LGS. 36/2023 PER REALIZZAZIONE NUOVA PRESA ANTINCENDIO A SMAT S.P.A. - PNRR MISURA M4C1 I.1.1 LAVORI PER LA REALIZZ. DI UNA NUOVA COSTRUZIONE DI UN POLO INFANZIA 0-6 – C.SO M. D'AZEGLIO/V.P.GIURIA;5030.0;1;AFFIDAMENTO DIRETTO EX ART. 50 C.1 LETT. B) D.LGS. 36/2023 PER REALIZZAZIONE NUOVA PRESA ANTINCENDIO A SMAT S.P.A. - PNRR MISURA M4C1 I.1.1 LAVORI PER LA REALIZZ. DI UNA NUOVA COSTRUZIONE DI UN POLO INFANZIA 0-6 – C.SO M. D'AZEGLIO/V.P.GIURIA;5030.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-10-02;2025-10-01;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;10;79993100-2;SERVIZI DI GESTIONE IMPIANTI;1;;;;2025-10-01;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-10-01;0;1;5030.0;2025-10-01;AGGIUDICATA;;0.0;;;;17953146;1;07937540016;SOCIETA' METROPOLITANA ACQUE TORINO S.P.A. IN ALTERNATIVA SMA TORINO S.P.A. OVVERO SMAT S.P.A.;;"SOCIETA' METROPOLITANA ACQUE TORINO S.P.A. IN ALTERNATIVA SMA TORINO S.P.A. OVVERO SMAT S.P.A. (07937540016; )";DD 6276/2025;1
B873E5FA77;;CONSIP_UNBOUND_1759308216020;AFFIDAMENTO PER NUOVO ALLACCIAMENTO IDRICO IN VIA SACCARELLI 18 NELL'AMBITO DEI LAVORI PNRR M5C2I2.2 - PIANO INTEGRATO URBANO - PIU – AZIONE A05 INTERVENTI DI MANUTENZIONE STRAORDINARIA SULLE BIBLIOTECHE CIVICHE DIETRICH BONHOEFFER, NATALIA GINZBURG, CASCINA MARCHESA E DELLA CDQ PIU' SPAZIOQUATTRO - (C.O.: 5061);415.0;1;AFFIDAMENTO PER NUOVO ALLACCIAMENTO IDRICO IN VIA SACCARELLI 18 NELL'AMBITO DEI LAVORI PNRR M5C2I2.2 - PIANO INTEGRATO URBANO - PIU – AZIONE A05 INTERVENTI DI MANUTENZIONE STRAORDINARIA SULLE BIBLIOTECHE CIVICHE DIETRICH BONHOEFFER, NATALIA GINZBURG, CASCINA MARCHESA E DELLA CDQ PIU' SPAZIOQUATTRO - (C.O.: 5061);415.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-10-02;2025-10-01;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;10;65100000-4;EROGAZIONE DI ACQUA E SERVIZI CONNESSI;1;;;;2025-10-01;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-10-01;1;1;415.0;2025-10-01;AGGIUDICATA;;0.0;;;;17942165;1;07937540016;SOCIETA' METROPOLITANA ACQUE TORINO S.P.A. IN ALTERNATIVA SMA TORINO S.P.A. OVVERO SMAT S.P.A.;;"SOCIETA' METROPOLITANA ACQUE TORINO S.P.A. IN ALTERNATIVA SMA TORINO S.P.A. OVVERO SMAT S.P.A. (07937540016; )";;0
B8CA5B3970;;CONSIP_RDO_5665399;AFFIDAMENTO DIRETTO (ART.50 COMMA 1 LETT. A) D.LGS. 36/2023) PER LAVORI DI MANUTENZIONE ORDINARIA MANUFATTI CONTENENTI AMIANTO/FAV NELLE SCUOLE DELLA CITTÀ. ANNO 2026.;36803.96;1;AFF. DIRETTO (ART.50 COMMA 1 LETT. A) D.LGS. 36/2023) LAVORI DI M.O. AMIANTO ANNO 2026;36803.96;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-10-27;2025-10-24;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;10;45112340-0;LAVORI DI DECONTAMINAZIONE DI TERRENI;1;;;;2025-10-24;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;2600.0;;;;;;;1.0;AGGIUDICATA;2025-10-24;0;1;36803.96;2025-10-24;AGGIUDICATA;;0.0;;;;18276312;1;01603690056;FOUR SERVICES S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"FOUR SERVICES S.R.L. (01603690056; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7369/2025;1
B91E269D30;;CONSIP_ORDINE_8807980;ACQUISTO DI CUFFIE PROFESSIONALI PER CENTRALINO E CALL CENTER;6000.0;1;ACQUISTO DI CUFFIE PROFESSIONALI PER CENTRALINO E CALL CENTER;6000.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-17;2025-11-14;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;32551300-3;CUFFIE TELEFONICHE;1;;;;2025-11-14;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-14;0;1;6000.0;2025-11-14;AGGIUDICATA;;0.0;;;;18600382;1;07820851009;EUROME SOCIETA' A RESPONSABILITA' LIMITATA;OPERATORE ECONOMICO MONOSOGGETTIVO;"EUROME SOCIETA' A RESPONSABILITA' LIMITATA (07820851009; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7480/2025;1
B909B191DB;;CONSIP_RDO_5767854;INCARICO PROFESSIONALE PER PRESTAZIONI IN MATERIA DI PREVENZIONE INCENDI DA ESPLETARSI NELL'AMBITO DELLE OPERE DI ADEGUAMENTO NORMATIVO ANTINCENDIO EDIFICI COMUNALI - EDIFICIO EX CURIA MAXIMA DI VIA CORTE D'APPELLO 16.;18606.81;1;INCARICO PROFESSIONALE PER PRESTAZIONI IN MATERIA DI PREVENZIONE INCENDI DA ESPLETARSI NELL'AMBITO DELLE OPERE DI ADEGUAMENTO NORMATIVO ANTINCENDIO EDIFICI COMUNALI - EDIFICIO EX CURIA MAXIMA DI VIA CORTE D'APPELLO 16.;18606.81;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;71242000-6;PREPARAZIONE DI PROGETTI E PROGETTAZIONI, STIMA DEI COSTI;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-11-11;0;1;18606.81;2025-11-11;AGGIUDICATA;;0.0;;;;18521243;1;09786280017;STUDIO DI INGEGNERIA ALVIGINI MENDOLICCHIO;OPERATORE ECONOMICO MONOSOGGETTIVO;"STUDIO DI INGEGNERIA ALVIGINI MENDOLICCHIO (09786280017; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7986/2025;1
B8FE09BBE6;;CONSIP_RDO_5762150;CAMPAGNA INFORMATICA TRUFFA ANZIANI;24590.0;1;CAMPAGNA INFORMATIVA TRUFFA ANZIANI;24590.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-10;2025-11-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;11;79342000-3;SERVIZI DI MARKETING;1;;;;2025-11-07;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-11-07;0;1;24590.0;2025-11-07;AGGIUDICATA;;0.0;;;;18476199;1;03862050048;HELLOBARRIO S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"HELLOBARRIO S.R.L. (03862050048; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7248/2025;1
B90BD6A377;;CONSIP_RDO_5759153;SERVIZIO CONTROLLI STRUTTURALI STADIO OLIMPICO ANNO 2024, C.O. 5015;42721.92;1;SERVIZIO CONTROLLI STRUTTURALI STADIO OLIMPICO ANNO 2024, C.O. 5015;42721.92;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;71300000-1;SERVIZI DI INGEGNERIA;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-11;0;1;42721.92;2025-11-11;AGGIUDICATA;;0.0;;;;18529577;1;02064560044;ENGINEERING CONTROLS S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"ENGINEERING CONTROLS S.R.L. (02064560044; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B90E9CD482;;CONSIP_RDO_5798264;CAMPAGNA INFORMATIVA PROGETTO MOBILITÀ SICURA;28688.52;1;CAMPAGNA INFORMATIVIA;28688.52;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-13;2025-11-12;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;11;79342000-3;SERVIZI DI MARKETING;1;;;;2025-11-12;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-11-12;0;1;28688.52;2025-11-12;AGGIUDICATA;;0.0;;;;18540119;1;10184150018;HUB09 S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"HUB09 S.R.L. (10184150018; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7295/2025;1
B9157CCA0B;;CONSIP_RDO_5784435;SERVIZIO DI PICCOLA MANUTENZIONE ORDINARIA SUI FABBRICATI DELLA CIRCOSCRIZIONE 4 - ANNI 2026/2027;32786.88;1;SERVIZIO DI PICCOLA MANUTENZIONE ORDINARIA SUI FABBRICATI DELLA CIRCOSCRIZIONE 4 - ANNI 2026/2027;32786.88;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-14;2025-11-13;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;11;45262522-6;LAVORI EDILI;1;;;;2025-11-13;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-11-13;0;1;32786.88;2025-11-13;AGGIUDICATA;;0.0;;;;18567047;1;12329790013;CREWORKS S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CREWORKS S.R.L. (12329790013; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 8752/2025;1
B9078D17AA;;CONSIP_RDO_5768915;FORNITURA DI ARREDI OUTDOOR PER I CIRCOLI DIDATTICI;24590.0;1;ARREDI OUTDOOR;24590.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-11;2025-11-10;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;11;39160000-1;ARREDO SCOLASTICO;1;;;;2025-11-10;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-10;0;1;24590.0;2025-11-10;AGGIUDICATA;;0.0;;;;18512611;1;02679140646;AZ SCUOLA S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"AZ SCUOLA S.R.L. (02679140646; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7417/2025;1
B90249FCBC;;CONSIP_ORDINE_8798820;PNRR M5C2-I2.2 PIU A2 - ACQUISTO ATTREZZATURE INFORMATICHE PER LE BIBLIOTECHE CIVICHE TORINESI;170487.68;1;PNRR - MISURA M5C2 INVESTIMENTO 2.2 PIANO INTEGRATO URBANO - PIU. AZIONE A2, ATTREZZATURE INFORMATICHE, IMPIANTI AUDIOVISIVI E PIATTAFORMA DIGITALE PER LE BIBLIOTECHE CIVICHE TORINESI. CUP C14H22000020006;170487.68;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-10;2025-11-07;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;30213000-5;COMPUTER PERSONALI;1;;;;2025-11-07;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-07;0;1;170487.68;2025-11-10;AGGIUDICATA;;0.0;;;;18492342;1;05231661009;R1 S.P.A.;OPERATORE ECONOMICO MONOSOGGETTIVO;"R1 S.P.A. (05231661009; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 8340/2025;1
B937D3E4B4;;CONSIP_RDO_5808278;ASSISTENZA ARCHEOLOGICA AGLI SCAVI LAVORI DI PNRR M5C2I2.2 _ PIANO URBANO INTEGRATO _ AZIONE A24 _ COMPLESSO EX IRV CORSO UNIONE SOVIETICA 220 _ MIGLIORAMENTO DEL DECORO URBANO E POTENZIAMENTO DEI SERVIZI SOCIALI - CODICE OPERA 5043;7480.0;1;ASSISTENZA ARCHEOLOGICA AGLI SCAVI;7480.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-21;2025-11-20;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;71351914-3;SERVIZI ARCHEOLOGICI;1;;;;2025-11-20;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-20;1;1;7480.0;2025-11-20;AGGIUDICATA;;0.0;;;;18699887;1;CMBPLA74B48L219O;COMBA PAOLA;OPERATORE ECONOMICO MONOSOGGETTIVO;"COMBA PAOLA (CMBPLA74B48L219O; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 9034/2025;1
B8E7A4569D;;CONSIP_ORDINE_8780531;AFFIDAMENTO DIRETTO PER LA SURVEY DELLE SEDI DECENTRATE DELLE BIBLIOTECHE CIVICHE TORINESI;16104.0;1;SURVEY PER WIFI BIBLIOTECHE CIVICHE;16104.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-03;2025-10-31;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;72315200-8;SERVIZI DI GESTIONE DI RETI DI TRASMISSIONE DATI;1;;;;2025-10-31;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-10-31;1;1;16104.0;2025-10-31;AGGIUDICATA;;0.0;;;;18389542;1;05032840968;MATICMIND S.P.A.;OPERATORE ECONOMICO MONOSOGGETTIVO;"MATICMIND S.P.A. (05032840968; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7512/2025;1
B90E5B647F;;CONSIP_RDO_5782667;SERVIZIO DI SOSTEGNO IN SEZIONE NIDO CONVENZIONATO MOBY DICK;15201.9;1;SERVIZIO DI SOSTEGNO IN SEZIONE NIDO CONVENZIONATO MOBY DICK;15201.9;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;11;85320000-8;SERVIZI SOCIALI;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-11;0;1;15201.9;2025-11-11;AGGIUDICATA;;0.0;;;;18539167;1;02719390342;CONSORZIO ZENIT SOCIALE SOCIETA'  COOPERATIVA SOCIALE ABBREVIABILE IN ZENIT SOCIALE SOCIETA' COOPERATIVA SOCIALE;OPERATORE ECONOMICO MONOSOGGETTIVO;"CONSORZIO ZENIT SOCIALE SOCIETA'  COOPERATIVA SOCIALE ABBREVIABILE IN ZENIT SOCIALE SOCIETA' COOPERATIVA SOCIALE (02719390342; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7792/2025;1
B90DA5C663;;CONSIP_RDO_5783359;SERVIZIO DI SOSTEGNO IN SEZIONE NIDO CONVENZIONATO IL NIDO DELLA MUSICA;12161.52;1;SOSTEGNO IN SEZIONE PRESSO IL NIDO DELLA MUSICA;12161.52;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-12;2025-11-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;11;85320000-8;SERVIZI SOCIALI;1;;;;2025-11-11;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-11;0;1;12161.52;2025-11-11;AGGIUDICATA;;0.0;;;;18536437;1;01534890346;PROGES Soc.Cooperativa Sociale;OPERATORE ECONOMICO MONOSOGGETTIVO;"PROGES Soc.Cooperativa Sociale (01534890346; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7608/2025;1
B8EC5C32F0;;CONSIP_RDO_5757947;SERVIZIO DI PRODUZIONE E ALLESTIMENTO DEI MAXISCHERMI PER LA PROIEZIONE PUBBLICA DELLA FINALE DEGLI ATP FINALS;10000.0;1;SERVIZIO ALLESTIMENTI FESTA CHIUSURA NATPF;10000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-04;2025-11-03;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;79952000-2;SERVIZI DI ORGANIZZAZIONE DI EVENTI;1;;;;2025-11-03;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-03;0;1;10000.0;2025-11-03;AGGIUDICATA;;0.0;;;;18407562;1;10698550018;OGR-CRT - S.C.P.A.;OPERATORE ECONOMICO MONOSOGGETTIVO;"OGR-CRT - S.C.P.A. (10698550018; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7121/2025;1
B937ED2219;;CONSIP_RDO_5808300;D.O. STRUTTURE E IMPIANTI PER LE OPERE DI M. S. PNRR M5C2-I2.2 PIU A24 _ COMPLESSO EX IRV C. UNIONE SOVIETICA 220;72407.67;1;DIRETTORE OPERATIVO DELLE OPERE IMPIANTISTICHE ELETTRICHE CON FUNZIONE DI DIRETTORE DEI LAVORI, DI DIRETTORE OPERATIVO DELLE OPERE IMPIANTISTICHE TERMOIDRAULICHE CON FUNZIONE DI DIRETTORE DEI LAVORI, DI DIRETTORE OPERATIVO DELLE OPERE STRUTTURALI CON FUNZIONE DI DIRETTORE DEI LAVORI;72407.67;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-21;2025-11-20;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;71220000-6;SERVIZI DI PROGETTAZIONE ARCHITETTONICA;1;;;;2025-11-20;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-20;0;1;72407.67;2025-11-20;AGGIUDICATA;;0.0;;;;18700285;1;08947920016;R.P.P. STUDIO TECNICO ASSOCIATO DI ING.GIUSEPPE RIDOLFO,ING.LEDA PICCALUGA,ING.FRANCESCA PIERI,ING.GIOVANNI CAMPAGNA,P.IND.SIMONE FAZIO;OPERATORE ECONOMICO MONOSOGGETTIVO;"R.P.P. STUDIO TECNICO ASSOCIATO DI ING.GIUSEPPE RIDOLFO,ING.LEDA PICCALUGA,ING.FRANCESCA PIERI,ING.GIOVANNI CAMPAGNA,P.IND.SIMONE FAZIO (08947920016; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 9034/2025;1
B8F55C8C30;;CONSIP_RDO_5740006;SERVIZIO DI PROGETTAZIONE GRAFICA E STAMPA DEL MATERIALE RELATIVO AL PROGETTO PASS60 ANNO 2026.;6710.0;1;SERVIZIO DI PROGETTAZIONE GRAFICA E STAMPA DEL MATERIALE RELATIVO AL PROGETTO PASS60 ANNO 2026.;6710.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-06;2025-11-05;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;11;79800000-2;SERVIZI DI STAMPA E AFFINI;1;;;;2025-11-05;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-11-05;0;1;6710.0;2025-11-05;AGGIUDICATA;;0.0;;;;18442750;1;00469110019;STAMPERIA ARTISTICA NAZIONALE S.P.A.;OPERATORE ECONOMICO MONOSOGGETTIVO;"STAMPERIA ARTISTICA NAZIONALE S.P.A. (00469110019; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7290/2025;1
B8E4F5039B;;CONSIP_RDO_5709826;AFFIDAMENTO DIRETTO, AI SENSI DELL'ART. 50 COMMA 1, LETT. A) DEL D.LGS. 36/2023, DEI LAVORI DI TASK FORCE 2026 - MANUTENZIONE ORDINARIA GRONDAIE E CORNICIONI DI EDIFICI SCOLASTICI DELLA CITTÀ.;57924.4;1;AFF. DIRETTO (ART. 50 COMMA 1 LETT. A) D.LGS. 36/2023) PER LAVORI DI TASK FORCE 2026 M.O. GRONDAIE E CORNICIONI EDIFICI SCOLASTICI DELLA CITTA';57924.4;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-11-03;2025-10-31;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;11;45262522-6;LAVORI EDILI;1;;;;2025-10-31;;;;;;;;1;7.0;NON APPLICABILE;0;;00514490010;COMUNE DI TORINO;;;5000.0;;;;;;;1.0;AGGIUDICATA;2025-10-31;0;1;57924.4;2025-10-29;AGGIUDICATA;;0.0;;;;18379099;1;12329790013;CREWORKS S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CREWORKS S.R.L. (12329790013; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 7477/2025;1
